user_id,user_id_raw,full_name,pan,pan_status,aadhaar_last4,aadhaar_status,date_of_birth,dob_invalid,age,city,state,city_state_mismatch,monthly_income,income_was_negative,occupation,signup_timestamp,signup_in_future,kyc_status,risk_segment,id_record_count
USR22237,USR22237,Aditya Mannan,,INVALID,4892,VALID,1996-04-20,False,29.9,Delhi,Delhi,False,22683.0,False,Business Owner,2025-12-29 00:00:00,False,VERIFIED,LOW,2
USR22240,usr_22240,Gayathri Narula,XZYVI3429W,VALID,,MISSING,1970-07-28,False,55.7,Hyderabad,Telangana,False,42239.0,False,Student,2024-03-25 00:00:00,False,VERIFIED,HIGH,1
USR22242,USR22242,Edhitha Kota,RLFEF3195A,VALID,4524,VALID,1984-09-10,False,41.6,Ludhiana,Punjab,False,16715.0,False,Freelancer,2025-12-23 00:00:00,False,VERIFIED,LOW,1
USR22246,USR22246,Samaksh Behl,OJLLH9461P,VALID,6989,VALID,1960-04-23,False,65.9,Kolkata,West Bengal,False,20784.0,False,Unemployed,2024-12-24 14:50:03,False,VERIFIED,LOW,1
USR22247,USR22247,Netra Mitra,,MISSING,2069,VALID,,False,,Jalandhar,Punjab,False,21828.0,False,Farmer,2024-09-19 00:00:00,False,VERIFIED,HIGH,1
USR22251,22251,Kevin Badami,SRLVO3701E,VALID,7454,VALID,1965-12-01,False,60.3,Jaipur,Rajasthan,False,53150.0,False,Unemployed,2025-06-22 20:24:39,False,VERIFIED,LOW,1
USR22253,USR22253,Raghav Gandhi,NYIPE0314F,VALID,3998,VALID,1964-03-19,False,62.0,Amritsar,Punjab,False,31859.0,False,Student,2024-11-12 02:18:25,False,VERIFIED,LOW,1
USR22256,usr22256,Zashil Ratta,SAVXX0413H,VALID,4126,VALID,1964-12-05,False,61.3,Bengaluru,Karnataka,False,34300.0,False,Self Employed,2024-06-23 17:37:59,False,REJECTED,MEDIUM,1
USR22258,USR22258,Avi Dutt,PTZUB2767B,VALID,0771,VALID,1993-01-27,False,33.2,Jalandhar,Punjab,False,19862.0,True,Self Employed,2024-10-06 18:00:58,False,IN_REVIEW,MEDIUM,1
USR22259,USR-22259,Vamakshi Bera,DQIPJ6360P,VALID,5860,VALID,,False,,Ludhiana,Punjab,False,,False,Student,2024-08-15 06:08:00,False,IN_REVIEW,LOW,1
USR22260,USR22260,Pranit Sharma,KAZBS5944M,VALID,,INVALID,1996-07-11,False,29.7,Pune,Maharashtra,False,35497.0,False,Unemployed,2024-12-09 01:42:44,False,VERIFIED,HIGH,1
USR22262,USR22262,William Tak,MYPAB0686I,VALID,3587,VALID,1963-04-24,False,62.9,Delhi,Delhi,False,25650.0,False,Freelancer,2024-07-09 00:00:00,False,VERIFIED,MEDIUM,1
USR22264,USR22264,Yug Tripathi,UOPNN8807A,VALID,0442,VALID,1989-03-03,False,37.1,Jalandhar,Punjab,False,40316.0,False,Freelancer,2024-05-11 00:00:00,False,REJECTED,HIGH,1
USR22267,USR22267,Banjeet Hari,VOAHE0464K,VALID,,INVALID,1994-07-24,False,31.7,Kolkata,West Bengal,False,33200.0,False,Business Owner,2025-05-27 00:00:00,False,VERIFIED,MEDIUM,1
USR22273,USR22273,Oscar Sheth,XEACO4457Z,VALID,6196,VALID,1962-02-18,False,64.1,Pune,Maharashtra,False,29530.0,False,Retired,2024-08-02 00:00:00,False,VERIFIED,MEDIUM,1
USR22274,USR22274,Amol Mannan,,MISSING,5497,MASKED,,False,,Chennai,Tamil Nadu,False,43557.0,False,Self Employed,2024-07-19 00:00:00,False,VERIFIED,LOW,1
USR22278,USR22278,Omkaar Borra,UDFXS6068M,VALID,,MISSING,1987-07-31,False,38.7,Mumbai,Maharashtra,False,42300.0,False,Farmer,2025-03-02 00:00:00,False,VERIFIED,LOW,1
USR22280,USR22280,Zaitra Nori,,INVALID,0326,MASKED,1974-02-12,False,52.1,Amritsar,Punjab,False,,False,Freelancer,2024-04-12 00:00:00,False,VERIFIED,MEDIUM,1
USR22282,USR22282,Farhan Bera,IFCUB4469S,VALID,6910,VALID,2004-04-16,False,22.0,Mumbai,Maharashtra,False,38629.0,False,Student,2025-11-11 00:00:00,False,REJECTED,LOW,2
USR22283,usr_22283,Jalsa Gandhi,JVGIM2487R,VALID,0911,VALID,1973-12-03,False,52.3,Jaipur,Rajasthan,False,,False,Salaried,2025-12-27 10:13:00,False,IN_REVIEW,MEDIUM,1
USR22289,USR22289,Krisha Dey,PSODU8135I,VALID,7480,VALID,1991-07-31,False,34.7,Delhi,Delhi,False,23190.0,False,Self Employed,2025-10-21 00:00:00,False,VERIFIED,HIGH,1
USR22292,USR22292,Baljiwan Sha,KJZMM6706L,VALID,,MISSING,1978-12-16,False,47.3,Amritsar,Punjab,False,14851.0,False,Self Employed,2024-08-08 21:16:06,False,PENDING,LOW,1
USR22293,USR 22293,Widisha Palan,DBSYT2519L,VALID,7570,VALID,1988-08-16,False,37.6,Delhi,Delhi,False,21259.0,False,Self Employed,2026-01-19 00:00:00,False,REJECTED,LOW,3
USR22295,USR22295,Radhika Upadhyay,HGWKK0521H,VALID,7410,MASKED,1980-06-22,False,45.8,Mumbai,Maharashtra,False,9052.0,False,Freelancer,2025-08-07 01:01:00,False,VERIFIED,HIGH,1
USR22302,usr22302,Advaith Sundaram,,MISSING,9068,VALID,2005-04-28,False,20.9,Kolkata,West Bengal,False,19588.0,False,Farmer,2024-08-15 16:35:17,False,VERIFIED,MEDIUM,1
USR22306,USR22306,Frado Pall,XZGHE1370W,VALID,9338,VALID,1963-09-30,False,62.5,Mumbai,Maharashtra,False,20530.0,False,Unemployed,2024-05-27 00:00:00,False,VERIFIED,LOW,1
USR22307,USR22307,Kalpit Viswanathan,,MISSING,6432,VALID,1963-03-25,False,63.0,Lucknow,Uttar Pradesh,False,21887.0,False,Farmer,,False,VERIFIED,MEDIUM,1
USR22308,22308,Ishani Mahal,DORSN9265S,VALID,5316,VALID,,False,,Bengaluru,Karnataka,False,79175.0,False,Retired,2026-01-06 11:52:00,False,REJECTED,HIGH,2
USR22310,USR22310,Watika Badal,PEAJV0636T,VALID,,MISSING,1962-09-12,False,63.5,Lucknow,Uttar Pradesh,False,12397.0,False,Farmer,2025-09-25 00:00:00,False,VERIFIED,LOW,1
USR22313,USR22313,Mohammed Rastogi,OSLCO2914C,VALID,2723,VALID,1986-12-02,False,39.3,Hyderabad,Telangana,False,38396.0,False,Farmer,2024-12-23 00:00:00,False,REJECTED,LOW,1
USR22314,USR 22314,Ekalinga Dora,,INVALID,3492,VALID,1995-05-13,False,30.9,Pune,Maharashtra,False,52545.0,False,Retired,2024-09-04 00:00:00,False,VERIFIED,HIGH,2
USR22316,USR 22316,Lohit Lal,MWXTD7081L,VALID,2726,VALID,2002-11-16,False,23.4,Jalandhar,Punjab,False,40600.0,False,Freelancer,2024-03-09 05:15:00,False,IN_REVIEW,MEDIUM,1
USR22320,USR 22320,Panini Char,XLBTL2295E,VALID,0087,VALID,1973-09-11,False,52.6,Lucknow,Uttar Pradesh,False,19518.0,False,Business Owner,2024-12-29 00:00:00,False,IN_REVIEW,MEDIUM,3
USR22321,USR22321,Isaac Dewan,LBRYS8055C,VALID,8741,VALID,1971-03-25,False,55.0,Ludhiana,Punjab,False,16610.0,False,Self Employed,2025-11-02 12:59:15,False,VERIFIED,LOW,1
USR22323,USR22323,Ansh Bora,WRITQ6909I,VALID,9201,VALID,1990-09-04,False,35.6,Chennai,Tamil Nadu,False,22300.0,False,Freelancer,2025-04-12 00:00:00,False,IN_REVIEW,MEDIUM,1
USR22333,usr22333,Balhaar Kale,CEXBW3363S,VALID,1481,VALID,,False,,Jalandhar,Punjab,False,9860.0,False,Salaried,2025-04-24 00:00:00,False,REJECTED,MEDIUM,2
USR22336,USR-22336,Yashodhara Thakkar,AZFSA0329A,VALID,9123,VALID,2000-04-09,False,26.0,Pune,Maharashtra,False,21198.0,False,Farmer,2024-07-22 00:00:00,False,VERIFIED,LOW,1
USR22337,USR22337,Nathan Bawa,FZREA8126E,VALID,9704,VALID,,False,,Jaipur,Rajasthan,False,15845.0,False,Unemployed,2025-07-25 00:00:00,False,VERIFIED,LOW,2
USR22340,USR22340,Nitara Sabharwal,DZGPB6777L,VALID,5151,VALID,1985-01-11,False,41.2,Ludhiana,Punjab,False,8343.0,False,Retired,2026-01-24 00:00:00,False,VERIFIED,MEDIUM,1
USR22341,usr22341,Zashil Arora,KUGGH7635M,VALID,,MISSING,2007-05-05,False,18.9,Hyderabad,Telangana,False,52267.0,False,Self Employed,2025-01-15 17:07:42,False,VERIFIED,MEDIUM,2
USR22344,USR22344,Girindra Murty,HVPHH2633T,VALID,6864,VALID,1996-06-12,False,29.8,Chennai,Tamil Nadu,False,20963.0,False,Unemployed,2026-02-27 16:39:47,False,VERIFIED,MEDIUM,1
USR22347,USR22347,Varenya Mannan,TBFXU9657G,VALID,3918,VALID,1960-02-14,False,66.1,Pune,Maharashtra,False,,False,Retired,2025-08-12 00:00:00,False,VERIFIED,MEDIUM,2
USR22348,USR22348,Laban Chada,NOWFA9933X,VALID,4671,VALID,,False,,Mumbai,Maharashtra,False,36274.0,False,Business Owner,2025-12-18 00:59:19,False,VERIFIED,HIGH,2
USR22360,usr22360,Jeevika Rout,INLFL6934V,VALID,,MISSING,1975-03-05,False,51.1,Delhi,Delhi,False,49754.0,False,Gig Worker,2024-03-28 00:00:00,False,VERIFIED,HIGH,1
USR22366,USR22366,Divya Gour,VXSZW9232P,VALID,9640,VALID,1981-07-18,False,44.7,Hyderabad,Telangana,False,15733.0,False,Business Owner,2024-06-21 07:54:02,False,VERIFIED,MEDIUM,1
USR22367,USR22367,Vincent Minhas,UEWPM1129H,VALID,8961,VALID,1978-05-09,False,47.9,Jaipur,Rajasthan,False,38570.0,False,Gig Worker,2025-08-14 04:36:00,False,VERIFIED,LOW,1
USR22368,USR 22368,Advay Sinha,YEJNR3628J,VALID,6791,VALID,,False,,Amritsar,Punjab,False,14303.0,False,Gig Worker,2024-11-28 00:00:00,False,VERIFIED,LOW,1
USR22370,USR22370,Unni Shetty,IVCBK8335L,VALID,,MISSING,1998-11-26,False,27.3,Mumbai,Maharashtra,False,27826.0,False,Freelancer,,False,VERIFIED,LOW,1
USR22372,22372,Chakrika Dey,AJFCE4548N,VALID,9801,VALID,1969-08-21,False,56.6,Delhi,Delhi,False,26930.0,False,Student,2025-09-07 02:35:00,False,VERIFIED,LOW,1
USR22374,USR22374,Upma Sagar,GZRLA3913O,VALID,,MISSING,1974-09-06,False,51.6,Kolkata,West Bengal,False,30445.0,False,Unemployed,2026-02-17 00:00:00,False,VERIFIED,LOW,1
USR22378,USR22378,Devansh Pillay,ZIDFA3696E,VALID,6996,VALID,2006-07-15,False,19.7,Chennai,Tamil Nadu,False,9900.0,False,Business Owner,2024-06-08 00:00:00,False,VERIFIED,LOW,1
USR22379,USR22379,Balhaar Sunder,SVWTA7987N,VALID,,INVALID,1998-10-27,False,27.4,Ludhiana,Punjab,False,,False,Gig Worker,2024-01-05 00:00:00,False,VERIFIED,LOW,1
USR22381,USR22381,Vasatika Barad,COFSD5040J,VALID,3593,VALID,1983-06-05,False,42.8,Bengaluru,Karnataka,False,22484.0,False,Unemployed,2025-08-03 10:43:04,False,VERIFIED,HIGH,1
USR22388,usr22388,Kritika Malhotra,ZDMAZ7756K,VALID,4347,VALID,,False,,Pune,Maharashtra,False,21331.0,False,Freelancer,2024-07-23 00:00:00,False,VERIFIED,MEDIUM,1
USR22391,USR22391,Jagvi Bera,,MISSING,1970,VALID,1977-08-10,False,48.6,Hyderabad,Telangana,False,,False,Farmer,2025-11-26 00:00:00,False,VERIFIED,MEDIUM,2
USR22392,usr22392,Upma Loke,MUBMI1885S,VALID,4170,VALID,1969-04-16,False,57.0,Ludhiana,Punjab,False,53378.0,False,Freelancer,2024-11-29 12:37:00,False,PENDING,UNKNOWN,1
USR22393,USR22393,Neel Chanda,MTCML5247J,VALID,,MISSING,,False,,Bengaluru,Karnataka,False,41160.0,False,Gig Worker,2025-04-21 00:00:00,False,REJECTED,LOW,2
USR22395,22395,Deepa Anand,IQIXR3565C,VALID,6049,VALID,1963-05-18,False,62.9,Jaipur,Rajasthan,False,,False,Self Employed,2025-07-18 00:42:01,False,VERIFIED,LOW,1
USR22397,USR22397,Udyati Bandi,IESHF9906C,VALID,9038,VALID,1985-06-16,False,40.8,Delhi,Delhi,False,19166.0,False,Student,2024-09-12 08:37:00,False,REJECTED,LOW,1
USR22398,USR-22398,Lopa Mohanty,BSDMJ0699X,VALID,9683,VALID,2007-10-05,False,18.5,Delhi,Delhi,False,16508.0,False,Unemployed,2025-09-08 23:09:19,False,VERIFIED,MEDIUM,3
USR22399,USR22399,Utkarsh Raj,IUWVC2166H,VALID,5711,VALID,,False,,Amritsar,Punjab,False,24504.0,False,Retired,,False,VERIFIED,LOW,1
USR22400,USR-22400,Faqid Taneja,BNLZJ4130P,VALID,6342,VALID,1982-08-14,False,43.6,Jalandhar,Punjab,False,12719.0,False,Freelancer,2024-04-12 00:00:00,False,REJECTED,LOW,1
USR22403,USR22403,Nidhi Pall,HEYSK0994I,VALID,5871,VALID,1977-06-03,False,48.8,Kolkata,West Bengal,False,,False,Unemployed,2025-01-12 07:10:24,False,VERIFIED,MEDIUM,1
USR22409,USR22409,Vasana Kakar,,MISSING,4457,VALID,1964-11-30,False,61.3,Lucknow,Uttar Pradesh,False,33200.0,False,Retired,,False,VERIFIED,LOW,1
USR22412,USR22412,Yoshita Andra,WFORC9787L,VALID,2930,VALID,1987-12-12,False,38.3,Jaipur,Rajasthan,False,14157.0,False,Freelancer,2025-07-09 00:00:00,False,VERIFIED,LOW,2
USR22413,USR22413,Jeet Saxena,CENLZ9510B,VALID,,INVALID,2006-04-30,False,19.9,Chennai,Tamil Nadu,False,,False,Freelancer,2026-03-08 00:00:00,False,IN_REVIEW,MEDIUM,1
USR22418,USR 22418,Qarin Khanna,YUFSV4269J,VALID,0102,VALID,1977-06-01,False,48.8,Mumbai,Maharashtra,False,31900.0,False,Gig Worker,2026-02-01 00:00:00,False,VERIFIED,LOW,2
USR22419,usr22419,Indira Parmar,JKMDV0196I,VALID,9393,VALID,1982-07-31,False,43.7,Delhi,Delhi,False,49958.0,False,Retired,2026-01-05 00:00:00,False,VERIFIED,LOW,3
USR22422,USR22422,Fariq Roy,MZXRC0012I,VALID,,MISSING,1989-03-07,False,37.1,Hyderabad,Telangana,False,,False,Unemployed,2024-03-09 00:00:00,False,PENDING,LOW,1
USR22426,USR-22426,Bakhshi Dave,,INVALID,3104,VALID,1961-08-01,False,64.7,Mumbai,Maharashtra,False,32368.0,False,Gig Worker,2024-04-25 00:00:00,False,PENDING,LOW,1
USR22436,usr22436,Vinaya Palla,YLDTJ1268B,VALID,2149,VALID,1988-10-18,False,37.4,Jalandhar,Punjab,False,52432.0,False,Student,2026-03-27 05:54:33,False,IN_REVIEW,UNKNOWN,1
USR22437,USR 22437,Samarth Saraf,KLAWR0922Q,VALID,6958,VALID,1978-01-24,False,48.2,Amritsar,Punjab,False,12976.0,True,Farmer,2024-01-06 00:00:00,False,VERIFIED,MEDIUM,1
USR22440,USR22440,Warhi Rattan,,INVALID,4607,VALID,1983-04-14,False,43.0,Amritsar,Punjab,False,35294.0,False,Farmer,2024-10-30 17:11:29,False,VERIFIED,MEDIUM,1
USR22444,USR22444,Rohan Shankar,YJPND8300T,VALID,2078,VALID,1987-03-13,False,39.0,Kolkata,West Bengal,False,13332.0,False,Business Owner,,False,VERIFIED,MEDIUM,1
USR22446,USR22446,Joshua Dhingra,MSEZY3969K,VALID,9248,VALID,1971-06-06,False,54.8,Delhi,Delhi,False,20386.0,False,Gig Worker,2025-02-22 00:00:00,False,VERIFIED,LOW,1
USR22447,USR22447,Hardik Nagarajan,SMZHH9203H,VALID,,INVALID,1991-10-11,False,34.5,Jalandhar,Punjab,False,,False,Student,2026-03-31 00:00:00,False,PENDING,LOW,2
USR22456,USR22456,Devika Balay,WNCGT6564K,VALID,6468,VALID,,False,,Delhi,Delhi,False,33400.0,False,Retired,2026-01-30 12:35:00,False,VERIFIED,HIGH,2
USR22457,USR22457,Michael Palla,USAHL7050E,VALID,,INVALID,,False,,Chennai,Tamil Nadu,False,,False,Self Employed,2024-05-11 00:00:00,False,VERIFIED,MEDIUM,1
USR22459,usr22459,Panini Memon,PHSIS3687Q,VALID,0262,VALID,1962-11-08,False,63.4,Jalandhar,Punjab,False,,False,Salaried,2024-07-24 00:00:00,False,REJECTED,LOW,1
USR22460,USR22460,Chaman Ben,KHFNJ0499I,VALID,9317,VALID,1988-09-02,False,37.6,Hyderabad,Telangana,False,39287.0,False,Self Employed,2025-01-23 00:00:00,False,VERIFIED,LOW,1
USR22465,USR-22465,Yatin Mammen,MFUVT5654U,VALID,8955,MASKED,1983-04-15,False,43.0,Jalandhar,Punjab,False,18457.0,False,Student,2025-12-15 00:00:00,False,VERIFIED,MEDIUM,2
USR22466,USR-22466,Harita Koshy,VQKPI0570P,VALID,7643,VALID,1982-10-01,False,43.5,Lucknow,Uttar Pradesh,False,,False,Freelancer,2024-10-02 00:00:00,False,VERIFIED,LOW,1
USR22468,USR22468,Oliver Bhardwaj,,MISSING,3199,MASKED,1998-02-02,False,28.2,Amritsar,Punjab,False,26100.0,False,Self Employed,2024-04-21 05:21:00,False,PENDING,MEDIUM,1
USR22470,USR22470,Devansh Ravel,WXADF2349H,VALID,2939,VALID,2005-01-30,False,21.2,Jalandhar,Punjab,False,22884.0,False,Retired,2024-12-19 00:00:00,False,VERIFIED,MEDIUM,2
USR22471,USR22471,Rohan Om,VATUM5070X,VALID,1032,VALID,1988-12-07,False,37.3,Hyderabad,Telangana,False,,False,Unemployed,2024-09-18 00:00:00,False,VERIFIED,LOW,1
USR22472,USR22472,Aishani Mahal,UCENA2950N,VALID,,INVALID,1979-06-05,False,46.8,Amritsar,Punjab,False,27466.0,False,Farmer,2025-02-18 00:00:00,False,REJECTED,MEDIUM,1
USR22475,usr22475,Krisha Parekh,IHTFC3809C,VALID,1642,MASKED,1979-07-23,False,46.7,Amritsar,Punjab,False,17258.0,True,Unemployed,2024-11-29 00:00:00,False,VERIFIED,LOW,2
USR22477,USR22477,Frederick Hans,SCBAX5603G,VALID,7825,VALID,1995-09-25,False,30.5,Ludhiana,Punjab,False,25700.0,False,Retired,2026-03-26 00:00:00,False,IN_REVIEW,LOW,1
USR22479,USR22479,Darika Gola,,MISSING,6243,VALID,1985-12-07,False,40.3,Bengaluru,Karnataka,False,,False,Gig Worker,2025-12-11 18:09:39,False,VERIFIED,LOW,1
USR22484,USR 22484,0eshi Mammen,RFPWB1634P,VALID,9574,MASKED,1976-11-23,False,49.3,Lucknow,Uttar Pradesh,False,49657.0,False,Business Owner,2024-04-06 00:00:00,False,VERIFIED,LOW,1
USR22487,USR22487,Oni Mitra,XUXFD5350V,VALID,9501,VALID,1997-07-27,False,28.7,Jaipur,Rajasthan,False,7663.0,False,Student,2024-11-01 00:00:00,False,REJECTED,LOW,1
USR22488,USR 22488,Daksha Muni,SVQDP6886X,VALID,6776,VALID,1966-11-08,False,59.4,Mumbai,Maharashtra,False,23217.0,False,Farmer,2024-12-30 00:00:00,False,VERIFIED,MEDIUM,1
USR22491,USR22491,Ansh Pall,IWTJY5402F,VALID,6449,VALID,2005-08-14,False,20.6,Bengaluru,Karnataka,False,33930.0,False,Salaried,2025-10-06 00:00:00,False,PENDING,LOW,2
USR22494,USR22494,Zilmil Murthy,XKJOU7140X,VALID,6574,VALID,1990-10-04,False,35.5,Ludhiana,Punjab,False,29910.0,False,Student,2025-12-16 22:34:14,False,VERIFIED,LOW,2
USR22499,USR22499,Yochana Chada,MMYXA4304B,VALID,8745,VALID,1961-11-04,False,64.4,Mumbai,Maharashtra,False,12423.0,False,Self Employed,2024-06-09 19:25:30,False,VERIFIED,LOW,1
USR22501,USR22501,Vanya Salvi,WUSXM7338Q,VALID,0252,VALID,1970-01-28,False,56.2,Hyderabad,Telangana,False,20310.0,False,Salaried,2025-08-17 17:26:14,False,IN_REVIEW,LOW,1
USR22507,USR22507,Ekiya Chhabra,PHIFO9247U,VALID,3986,VALID,1989-12-30,False,36.2,Bengaluru,Karnataka,False,21778.0,False,Gig Worker,2024-01-11 00:35:00,False,IN_REVIEW,LOW,1
USR22508,usr22508,Faqid Ravi,RATFS2740K,VALID,8139,VALID,1983-10-25,False,42.4,Chennai,Tamil Nadu,False,,False,Self Employed,2025-12-03 00:00:00,False,VERIFIED,UNKNOWN,1
USR22515,USR22515,Zashil Majumdar,QEDRG3582P,VALID,8587,VALID,1965-11-26,False,60.3,Bengaluru,Karnataka,False,41579.0,False,Gig Worker,2024-03-16 00:00:00,False,PENDING,LOW,1
USR22521,USR22521,Ekaraj Mahal,HRSRU6118S,VALID,4438,MASKED,1976-06-04,False,49.8,Jalandhar,Punjab,False,39658.0,False,Self Employed,,False,VERIFIED,LOW,1
USR22522,USR22522,Riya D’alia,MAMCP8364C,VALID,6867,VALID,2005-02-10,False,21.1,Ludhiana,Punjab,False,20443.0,False,Freelancer,2025-05-16 00:00:00,False,VERIFIED,MEDIUM,2
USR22524,USR-22524,Tarak Natarajan,WLBON1858G,VALID,8927,VALID,1984-08-30,False,41.6,Bengaluru,Karnataka,False,,False,Salaried,2024-09-01 11:05:44,False,PENDING,LOW,1
USR22532,USR22532,Eesha Jayaraman,HHOKT8166Z,VALID,0472,VALID,1963-03-02,False,63.1,Delhi,Delhi,False,11500.0,False,Self Employed,2025-02-01 07:26:16,False,VERIFIED,MEDIUM,1
USR22533,USR22533,Finn Memon,FIFVG8305L,VALID,9413,VALID,1983-11-17,False,42.4,Ludhiana,Punjab,False,24761.0,False,Self Employed,2025-02-11 00:00:00,False,VERIFIED,HIGH,1
USR22534,USR 22534,Gautam Panchal,,INVALID,0383,VALID,2003-09-06,False,22.6,Mumbai,Maharashtra,False,31789.0,False,Unemployed,2026-01-31 16:15:00,False,VERIFIED,MEDIUM,1
USR22537,usr_22537,Abhiram Dugar,VZBCL9881W,VALID,7569,MASKED,,False,,Ludhiana,Punjab,False,20529.0,False,Student,2025-09-16 00:00:00,False,VERIFIED,MEDIUM,1
USR22541,USR22541,Mitesh Grover,MQFBC1894F,VALID,0791,VALID,2005-07-14,False,20.7,Ludhiana,Punjab,False,35849.0,False,Retired,2025-01-05 00:00:00,False,PENDING,LOW,1
USR22545,usr22545,Tanish Pau,CJBSA7420B,VALID,,MISSING,1973-05-25,False,52.8,Jalandhar,Punjab,False,31439.0,True,Salaried,2025-03-28 00:00:00,False,VERIFIED,MEDIUM,1
USR22548,USR22548,Nimrat Panchal,UBRKR9143G,VALID,,INVALID,2004-05-26,False,21.8,Bengaluru,Karnataka,False,22300.0,False,Self Employed,,False,VERIFIED,LOW,1
USR22550,USR 22550,Qasim Joshi,,INVALID,6428,VALID,1977-02-23,False,49.1,Ludhiana,Punjab,False,41633.0,False,Farmer,2025-10-31 00:00:00,False,PENDING,LOW,1
USR22551,usr22551,Udarsh Pradhan,,MISSING,7727,MASKED,1960-01-31,False,66.2,Lucknow,Uttar Pradesh,False,23948.0,False,Salaried,2025-08-22 00:00:00,False,VERIFIED,LOW,1
USR22556,USR22556,Gagan Pandya,,INVALID,7170,VALID,1996-09-27,False,29.5,Bengaluru,Karnataka,False,10600.0,False,Gig Worker,2024-11-21 00:00:00,False,PENDING,MEDIUM,1
USR22557,USR22557,Caleb Deshmukh,HHTXC8516H,VALID,3337,VALID,1963-08-30,False,62.6,Amritsar,Punjab,False,,False,Salaried,2025-05-30 00:00:00,False,IN_REVIEW,LOW,2
USR22559,usr22559,Kiaan Purohit,UKZAQ5794Q,VALID,9178,VALID,1973-09-20,False,52.5,Chennai,Tamil Nadu,False,43366.0,False,Student,2025-03-24 00:00:00,False,VERIFIED,MEDIUM,2
USR22562,USR22562,Chakradev Tella,NXAQA8895T,VALID,,MISSING,,False,,Mumbai,Maharashtra,False,9411.0,False,Farmer,2025-01-04 00:46:04,False,VERIFIED,LOW,1
USR22563,USR22563,Onkar Roy,JVSYY3577H,VALID,7583,VALID,1998-04-21,False,27.9,Delhi,Delhi,False,14600.0,False,Business Owner,2025-11-06 00:00:00,False,VERIFIED,HIGH,1
USR22564,USR22564,Yashasvi Venkataraman,MJCAM2740Z,VALID,3616,VALID,1974-02-08,False,52.1,Delhi,Delhi,False,22932.0,False,Gig Worker,,False,VERIFIED,MEDIUM,1
USR22583,USR22583,Adya Mall,MTGPD8905K,VALID,4395,VALID,1961-12-11,False,64.3,Lucknow,Uttar Pradesh,False,33141.0,False,Unemployed,2025-07-27 13:50:53,False,REJECTED,UNKNOWN,3
USR22585,usr22585,Faras Basak,LRWJW8918S,VALID,1160,VALID,2000-05-18,False,25.9,Kolkata,West Bengal,False,19900.0,False,Self Employed,2025-01-19 09:01:01,False,REJECTED,LOW,1
USR22587,USR22587,Timothy Gupta,TAODG6704H,VALID,0194,VALID,1973-08-22,False,52.6,Mumbai,Maharashtra,False,29930.0,False,Unemployed,2025-10-12 08:28:11,False,VERIFIED,HIGH,1
USR22596,USR-22596,Om Chana,GZNZX1377D,VALID,2465,VALID,1992-06-09,False,33.8,Kolkata,West Bengal,False,75958.0,False,Unemployed,2025-04-28 00:00:00,False,VERIFIED,LOW,1
USR22606,USR22606,Eta Bhavsar,ZRNQZ7741G,VALID,,MISSING,1972-10-01,False,53.5,Chennai,Tamil Nadu,False,13868.0,False,Student,2026-02-01 08:47:00,False,PENDING,LOW,1
USR22607,usr_22607,Oeshi Badal,EOOPH5745L,VALID,,MISSING,1981-08-19,False,44.6,Amritsar,Punjab,False,29859.0,False,Retired,2025-08-01 00:00:00,False,VERIFIED,MEDIUM,2
USR22614,USR 22614,Brinda Patla,WVMFC6074S,VALID,0755,VALID,1992-06-16,False,33.8,Delhi,Delhi,False,55428.0,False,Retired,2024-06-28 00:00:00,False,PENDING,LOW,1
USR22615,USR22615,Bhavika Dhar,XTRKQ1969F,VALID,1779,VALID,1989-02-15,False,37.1,Hyderabad,Telangana,False,11638.0,False,Student,2025-09-13 00:00:00,False,VERIFIED,LOW,2
USR22616,USR 22616,Om Kar,EACEA6346S,VALID,0805,VALID,1963-12-05,False,62.3,Lucknow,Uttar Pradesh,False,40682.0,False,Unemployed,2025-11-05 00:00:00,False,REJECTED,MEDIUM,3
USR22619,USR 22619,Viraj Bumb,IRNVS2294A,VALID,,INVALID,1967-03-18,False,59.0,Kolkata,West Bengal,False,16187.0,False,Self Employed,2025-03-13 07:06:00,False,PENDING,LOW,3
USR22621,USR 22621,Veer Bhatnagar,CQODK2199R,VALID,,MISSING,1992-02-15,False,34.1,Bengaluru,Karnataka,False,23211.0,False,Unemployed,2024-10-03 00:00:00,False,PENDING,LOW,1
USR22624,USR22624,Wridesh Rege,LFGVC6323Z,VALID,,INVALID,1973-11-02,False,52.4,Bengaluru,Karnataka,False,42658.0,False,Unemployed,2025-07-11 17:01:41,False,VERIFIED,MEDIUM,1
USR22629,USR22629,Gaurav Bava,FPNQW3080U,VALID,2082,VALID,1976-04-17,False,50.0,Mumbai,Maharashtra,False,23945.0,False,Freelancer,2024-06-08 00:00:00,False,REJECTED,LOW,1
USR22634,USR22634,Parth Murthy,NRGCQ1840V,VALID,0085,VALID,1972-04-07,False,54.0,Hyderabad,Telangana,False,28587.0,False,Student,2024-12-05 06:58:28,False,PENDING,LOW,1
USR22638,USR22638,Nandini Venkatesh,SRDGZ8094W,VALID,7063,VALID,1994-01-19,False,32.2,Lucknow,Uttar Pradesh,False,16963.0,False,Farmer,,False,VERIFIED,LOW,1
